"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"7950000US4803100","PUMA 03100, Texas","N","N","10559","1459","1836","26096","2071","36655","8.6","2.7","1.8","10.2","4.6","18.1","N","N","8.3","2.0","5.8","2.1","14.6","4.6","N","N","18.0","4.8","N","N","3.5","14.5","2.9","16.0","18.3","5.0","N","N","2.8","9.8","2.5","12.2","15.0","4.7","N","N","2.5","12.7","2.3","13.8","17.5","3.2","5.2","10.3","N","N","3.6","20.9","9.6","2.2","2.3","1.7","N","N","2.6","11.9","8.9","1.6","11.0","2.3","N","N","3.2","2.2","0.9","3.7","1.3","2.7","N","N","0.2","0.3","1.0","0.9","0.7","0.7","1.9","0.0","N","N","39126","3679","48571","4259","24509","3435","4947","58292","3258","57436","2386","49959","N","N","2637","29520","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.3","(X)",
"7950000US4803200","PUMA 03200, Texas","N","N","13901","1752","2085","34829","1661","48730","4.8","2.5","1.8","5.6","4.2","9.4","N","N","5.2","1.6","3.2","1.5","10.4","4.1","N","N","14.7","3.5","N","N","2.9","9.2","1.9","9.4","17.6","5.7","N","N","2.8","11.8","2.4","12.9","11.1","5.2","N","N","2.6","10.5","2.7","11.7","23.0","3.2","6.6","21.7","N","N","3.5","21.9","11.9","2.3","5.5","2.7","N","N","3.0","14.5","9.4","2.4","10.6","2.9","N","N","5.6","3.7","1.5","5.4","2.1","4.2","N","N","1.1","1.1","8.1","2.4","1.8","6.6","2.1","3.0","N","N","53170","3088","61218","3968","31756","6341","5193","74253","9393","87084","7716","79462","N","N","12611","56812","23.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.9","(X)",
"7950000US4803300","PUMA 03300, Texas","21156","1868","16587","1848","1981","32043","1534","48630","7.9","2.9","2.4","10.0","4.5","16.5","2.0","4.1","7.9","2.2","5.3","2.4","13.8","4.2","0.9","1.2","23.8","5.9","3.0","9.8","2.7","12.2","2.8","15.6","10.4","4.4","2.7","9.4","2.7","9.6","2.4","10.2","10.3","4.2","3.6","12.8","3.6","15.9","2.3","12.1","21.0","3.3","4.4","14.0","4.7","25.4","4.1","21.5","9.6","2.2","4.8","2.8","3.9","16.6","3.1","13.0","8.3","2.3","7.8","2.3","11.4","3.3","4.1","2.8","1.0","3.4","1.4","2.6","4.8","2.0","1.2","1.4","3.4","1.9","1.3","2.6","0.9","1.1","2.6","4.4","42282","4245","49182","4147","22428","3864","4926","61037","5792","64567","4222","57235","N","N","5322","37088","24.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.4","(X)",
"7950000US4803400","PUMA 03400, Texas","N","N","11394","1288","1979","25995","1832","37389","6.5","2.2","2.2","8.7","5.2","17.1","N","N","7.4","2.0","5.1","1.8","12.9","5.0","N","N","26.3","6.7","N","N","3.1","14.6","2.8","17.4","10.0","4.4","N","N","3.1","10.8","2.8","10.6","17.0","6.3","N","N","3.1","13.8","2.9","14.9","19.1","3.4","5.4","12.9","N","N","4.2","20.9","8.8","1.7","0.9","0.8","N","N","2.5","12.0","9.1","2.2","11.1","2.8","N","N","2.4","2.1","1.0","2.6","1.4","1.8","N","N","0.0","1.7","2.7","1.7","1.2","2.2","0.9","0.5","N","N","40371","3140","49042","6033","21519","3319","3542","55599","9297","66853","6441","57538","N","N","3486","30246","25.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","16.5","(X)",
"7950000US4803501","PUMA 03501, Texas","N","N","11062","1354","2343","34477","2182","45539","5.1","2.2","2.2","7.8","5.9","16.3","N","N","2.7","1.3","2.2","1.5","4.2","2.4","N","N","13.1","5.2","N","N","2.6","8.1","2.3","8.8","8.6","4.1","N","N","2.9","9.2","2.5","9.4","18.4","5.6","N","N","3.8","17.6","2.8","17.5","16.3","2.7","7.3","24.5","N","N","2.7","13.4","10.1","2.1","5.1","3.1","N","N","2.6","11.5","16.1","2.8","19.9","3.5","N","N","4.5","3.1","1.6","7.3","2.0","6.5","N","N","3.4","2.4","5.6","1.6","1.3","4.7","1.6","1.8","N","N","53688","7876","65866","5843","40220","6181","9087","81877","7065","85923","6182","78094","N","N","10261","52241","19.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","9.7","(X)",
"7950000US4803502","PUMA 03502, Texas","13406","1899","13871","1720","2253","22792","2316","36663","7.1","2.1","3.0","18.2","6.6","36.5","1.6","2.5","13.3","3.0","9.9","3.4","19.2","5.4","3.5","8.7","16.4","5.1","4.8","14.8","4.5","20.7","3.6","18.9","7.1","3.3","4.6","16.8","3.9","15.9","2.8","12.5","6.3","2.9","4.7","15.1","3.4","15.2","2.4","11.8","13.3","3.1","3.5","8.3","5.6","20.1","4.3","16.0","4.9","1.6","3.5","2.7","3.1","7.4","1.9","5.7","4.2","1.5","5.2","2.1","7.2","3.7","2.5","1.8","0.7","1.3","1.1","0.9","2.2","1.8","0.3","0.5","3.1","1.9","1.2","1.9","1.4","0.0","3.1","5.2","24759","2641","33007","3193","13385","1834","7566","41715","7276","51786","4989","41222","N","N","3295","23604","25.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.1","(X)",
"7950000US4803503","PUMA 03503, Texas","N","N","9947","1596","2206","27249","1851","37196","8.3","2.9","2.6","10.1","6.0","15.5","N","N","9.3","2.6","7.3","2.6","14.6","6.9","N","N","25.3","7.0","N","N","3.5","16.9","3.1","19.2","12.1","4.7","N","N","4.8","15.9","3.9","14.9","10.7","5.5","N","N","3.8","19.7","3.0","16.7","15.2","3.0","5.3","13.6","N","N","3.4","15.5","6.6","2.1","2.6","2.4","N","N","2.6","8.2","6.1","1.9","5.9","1.9","N","N","5.2","4.2","0.9","1.8","1.2","1.5","N","N","0.6","1.0","0.5","0.6","0.5","0.4","2.0","0.0","N","N","31629","2044","35550","2668","19977","5434","6196","41455","3910","46550","3049","43041","N","N","4265","32454","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.7","(X)",
"7950000US4803504","PUMA 03504, Texas","42946","2800","12912","1969","2999","64737","3311","77649","7.6","1.9","1.9","9.0","6.4","20.6","1.6","3.7","7.0","1.5","6.3","1.6","11.7","4.9","1.7","4.6","19.2","6.4","2.8","13.5","2.6","18.3","2.5","18.5","13.6","5.4","2.2","11.4","1.9","11.7","1.8","11.5","10.9","4.0","3.5","22.0","2.6","20.0","2.3","18.2","15.9","2.1","4.4","11.2","3.2","17.2","2.5","15.8","9.5","1.9","4.2","2.9","3.0","13.4","2.2","9.8","7.6","1.8","7.5","1.9","10.2","2.5","7.2","4.9","0.7","1.6","0.8","1.4","2.2","1.3","0.1","0.2","1.3","0.5","0.5","1.3","1.3","1.4","0.8","1.7","37459","2486","39531","2784","24628","2558","2509","47247","2787","50235","2503","49192","N","N","5998","37874","25.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.6","(X)",
"7950000US4803505","PUMA 03505, Texas","24160","1761","12129","1686","2356","39594","2450","51723","8.1","2.0","1.9","11.1","5.8","23.7","1.4","2.4","10.1","2.1","8.0","2.1","15.5","4.9","2.9","8.6","18.1","6.2","3.5","13.9","3.0","17.7","2.4","17.5","10.7","5.1","4.2","18.3","3.2","18.7","2.6","17.0","13.2","6.4","3.6","15.9","3.0","14.7","2.9","13.6","16.5","2.3","4.4","8.1","3.4","19.8","2.7","17.7","5.1","1.6","4.3","3.7","2.4","6.9","1.6","5.5","7.1","1.7","7.9","2.1","11.5","3.2","3.4","2.4","0.7","0.9","0.7","1.1","1.4","1.1","1.7","1.8","0.8","0.7","0.7","0.9","2.1","1.3","1.1","1.2","31319","1738","33543","1962","20833","2919","3881","39350","2674","44984","2362","42746","N","N","5027","32834","24.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.9","(X)",
"7950000US4803600","PUMA 03600, Texas","33377","2523","18170","2235","2504","41595","2827","59765","4.9","1.7","1.9","7.9","4.2","16.1","1.0","1.7","6.6","1.6","3.3","1.4","15.3","4.3","1.0","1.7","22.0","4.4","2.8","11.3","2.3","12.7","2.1","15.3","16.5","5.1","2.6","11.4","2.7","12.2","2.6","13.9","10.7","3.0","3.3","17.6","2.9","18.2","2.4","15.6","16.0","2.2","4.5","11.0","2.9","19.9","2.6","17.8","10.1","2.0","2.4","1.6","2.7","14.3","2.2","12.6","10.8","1.7","13.3","2.3","16.1","2.8","4.6","2.3","0.9","2.4","1.1","2.0","3.0","1.4","1.1","1.4","2.5","1.2","0.9","1.8","0.4","0.4","1.5","3.0","40321","2361","48704","3497","23441","2504","5261","58036","4186","63181","3438","55286","70763","4933","4750","34678","25.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.9","(X)",
"7950000US4803701","PUMA 03701, Texas","N","N","13309","1730","2053","30460","2495","43769","6.7","2.3","1.9","8.0","3.9","13.7","N","N","4.7","1.4","1.4","0.8","12.4","3.9","N","N","18.8","4.2","N","N","2.3","7.3","2.1","10.3","16.2","4.6","N","N","2.4","11.0","2.1","12.9","11.4","4.3","N","N","3.7","15.9","2.9","14.6","18.7","2.9","5.3","18.9","N","N","3.5","18.6","14.2","2.4","3.8","2.6","N","N","3.3","17.5","12.9","2.2","16.1","2.7","N","N","4.8","2.7","1.2","2.8","1.7","2.0","N","N","0.0","1.5","2.7","1.3","0.9","1.9","1.5","0.0","N","N","49611","3432","59249","5231","28328","4154","5792","76401","6815","74453","4949","63732","N","N","3669","35679","19.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.4","(X)",
"7950000US4803702","PUMA 03702, Texas","N","N","15173","2048","1875","37960","2181","53133","4.6","1.6","1.4","5.0","3.3","7.7","N","N","5.6","1.8","4.6","1.9","8.4","3.3","N","N","14.9","5.5","N","N","2.2","5.7","2.2","8.1","12.4","4.1","N","N","2.9","11.9","2.0","11.6","26.5","6.7","N","N","2.9","14.7","3.1","18.7","28.6","2.7","5.3","17.5","N","N","3.4","33.1","13.0","2.6","9.0","5.3","N","N","2.9","13.7","6.5","1.6","8.5","2.2","N","N","1.6","1.3","0.9","2.1","0.9","2.0","N","N","1.6","2.1","1.1","0.7","0.6","0.9","0.8","0.5","N","N","50583","2342","55398","3174","38086","3357","2538","61490","2789","60563","2470","56044","N","N","4263","42881","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.1","(X)",
"7950000US4803703","PUMA 03703, Texas","N","N","4583","1383","1931","22787","2577","27370","4.8","2.9","2.7","7.4","9.9","20.3","N","N","2.2","1.1","0.9","0.8","8.4","5.9","N","N","14.3","7.0","N","N","2.6","7.0","2.4","8.0","14.6","7.6","N","N","4.4","10.4","3.6","10.7","13.0","7.7","N","N","5.0","25.5","4.4","23.4","20.2","4.2","12.7","22.2","N","N","4.0","19.1","15.0","4.2","4.6","4.8","N","N","4.9","16.9","9.4","3.0","10.8","3.4","N","N","2.6","4.6","1.1","2.6","1.4","2.1","N","N","0.0","4.3","1.9","1.2","1.0","1.6","4.3","0.0","N","N","48925","5868","54036","10478","29545","7382","6099","64399","5587","66101","4765","61201","N","N","7446","34900","19.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.4","(X)",
"7950000US4803801","PUMA 03801, Texas","N","N","13850","1901","1753","22575","1869","36425","10.3","3.4","3.1","17.4","5.7","29.9","N","N","11.1","3.3","9.5","3.7","14.1","5.1","N","N","16.5","4.4","N","N","5.3","20.1","3.7","18.5","16.5","5.2","N","N","3.7","15.5","3.0","15.6","9.6","4.5","N","N","3.3","16.0","2.9","14.0","10.6","2.4","2.2","5.8","N","N","3.6","13.3","7.7","2.3","5.1","3.5","N","N","2.9","8.8","3.2","1.3","3.7","1.6","N","N","2.1","3.2","0.7","2.0","1.2","1.2","N","N","0.0","1.4","0.8","0.8","0.5","0.6","0.6","0.4","N","N","26769","2586","30519","4512","16832","2816","6888","45575","3849","42307","2721","36937","N","N","4693","26449","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)",
"7950000US4803802","PUMA 03802, Texas","N","N","13123","1653","1824","33664","2117","46787","1.4","0.7","1.5","4.8","4.6","13.2","N","N","5.5","1.8","4.3","2.2","9.7","3.4","N","N","13.2","4.3","N","N","2.7","10.3","2.2","10.5","14.2","4.3","N","N","2.4","10.5","2.3","11.3","22.8","7.2","N","N","2.8","13.5","3.0","16.4","19.9","2.7","4.4","13.5","N","N","3.3","22.1","13.8","2.4","7.7","4.4","N","N","2.9","15.3","12.1","2.3","14.8","2.7","N","N","5.2","3.1","1.4","5.8","1.9","4.1","N","N","0.0","1.5","2.0","0.9","0.7","1.6","0.9","0.5","N","N","51576","3365","60377","4755","34785","6382","5515","70536","3877","71710","3038","63307","N","N","4544","39589","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)",
"7950000US4803900","PUMA 03900, Texas","28754","2353","16043","1799","2467","36935","2550","52978","6.2","2.2","2.2","8.8","5.3","18.1","1.0","1.2","6.9","1.9","2.9","1.8","15.3","4.0","0.7","0.7","23.8","5.7","2.7","9.3","2.4","10.5","2.2","14.3","10.9","4.1","3.1","11.8","2.7","11.4","2.1","11.1","13.4","4.7","3.2","14.4","2.7","14.0","2.4","14.6","17.2","2.3","3.5","9.2","3.9","21.6","3.2","20.4","12.9","2.1","6.8","3.3","3.4","17.2","2.6","15.6","9.7","2.0","12.6","2.8","15.5","3.4","2.2","1.4","1.2","3.8","1.6","2.9","4.9","2.0","0.4","0.6","2.6","1.4","1.0","1.8","1.2","0.0","1.8","3.3","41776","4134","54452","3935","21823","2222","3167","61008","3793","66158","3242","56099","N","N","3149","30431","38.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.6","(X)",
"7950000US4804000","PUMA 04000, Texas","26700","2198","31302","2252","2736","38648","2153","69950","9.9","2.4","2.2","20.4","4.9","35.2","2.1","2.6","5.0","1.5","3.8","1.8","6.3","2.5","1.0","1.5","19.6","4.4","3.0","7.3","2.6","9.5","2.6","14.4","9.0","2.8","2.4","9.0","2.1","10.5","1.9","9.8","11.2","3.0","3.1","13.5","2.7","13.4","2.0","12.0","14.8","2.4","2.3","8.1","4.3","22.7","3.7","20.5","10.1","1.8","4.5","1.9","3.6","17.9","2.7","14.5","7.4","1.4","9.6","2.1","13.9","3.0","2.7","1.5","1.1","4.5","1.6","3.6","6.3","2.3","2.2","2.0","3.9","1.4","0.9","2.7","0.9","1.2","2.0","5.4","35407","2988","51931","4071","19249","1543","4881","66625","4925","67772","3264","53406","N","N","5311","33520","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)",
"7950000US4804100","PUMA 04100, Texas","29865","2402","19266","1828","2716","40533","2778","59799","8.6","2.4","2.2","13.7","4.4","26.1","1.9","3.2","6.4","1.7","3.4","1.4","13.2","3.9","1.4","2.6","19.3","4.8","3.1","9.7","2.8","10.1","2.6","13.4","15.7","4.4","2.2","10.3","1.9","11.2","1.9","12.2","10.8","3.7","3.8","19.0","3.3","19.3","2.7","16.9","16.1","2.6","3.0","7.2","4.5","22.3","3.4","20.5","10.0","2.1","1.5","0.9","3.7","16.3","3.0","13.6","6.9","1.7","8.8","2.4","10.6","3.1","4.1","3.1","1.1","1.9","0.9","2.4","2.4","1.2","1.3","1.4","2.7","1.5","1.1","2.0","0.9","0.7","2.1","3.6","38597","2868","47723","3041","20572","1942","4405","52972","6770","61772","5222","52703","N","N","4453","30751","36.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)",
"7950000US4804200","PUMA 04200, Texas","N","N","14431","1634","2153","35158","1639","49589","7.3","2.2","2.1","10.5","5.4","19.3","N","N","7.9","2.0","3.1","1.4","21.3","6.3","N","N","15.7","4.8","N","N","2.3","8.8","2.2","10.5","8.0","3.4","N","N","2.9","11.1","2.1","9.7","12.6","4.4","N","N","3.4","16.5","2.6","15.4","18.7","3.1","5.9","15.4","N","N","3.4","18.4","13.2","2.5","5.8","3.0","N","N","3.1","16.4","10.9","2.0","14.3","2.7","N","N","1.2","1.4","0.9","2.8","1.2","2.1","N","N","0.0","1.4","1.3","1.0","0.7","1.2","0.9","0.8","N","N","45262","4641","54926","7106","20495","3942","8614","67175","3976","64407","2926","56151","N","N","4010","32337","34.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)",
"7950000US4804300","PUMA 04300, Texas","16117","1740","15353","2354","1978","27503","2979","42856","11.2","3.3","2.8","14.4","6.2","21.6","3.2","6.1","7.8","2.0","5.9","2.1","11.5","4.2","0.7","0.6","17.9","5.7","5.5","13.8","4.1","15.6","3.6","16.9","11.0","3.8","4.0","9.7","3.0","11.1","2.3","10.6","17.2","4.4","3.7","12.5","3.1","12.3","2.5","13.3","15.0","2.5","4.4","11.4","4.0","16.5","2.9","15.0","8.3","2.2","4.1","2.9","4.1","14.5","3.0","10.6","7.8","2.2","9.9","2.9","15.0","4.2","4.1","2.8","1.3","4.5","2.0","3.0","6.0","2.7","0.4","0.6","3.8","1.5","1.1","2.7","0.9","0.8","2.3","5.5","35174","4673","44515","6663","24486","4411","7265","62298","5427","61771","4169","53166","N","N","7185","36609","39.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.4","(X)",
"7950000US4804400","PUMA 04400, Texas","N","N","15353","1886","1767","32558","2158","47911","7.0","2.3","2.0","8.7","4.7","13.7","N","N","7.1","2.1","4.8","2.2","12.7","4.2","N","N","16.1","4.2","N","N","3.2","14.2","2.6","15.1","14.6","4.8","N","N","2.8","8.7","2.2","10.5","17.2","5.3","N","N","3.0","13.7","2.9","14.9","19.9","2.9","5.3","15.7","N","N","3.5","21.6","8.7","1.8","4.5","2.8","N","N","2.3","10.5","11.1","2.5","16.2","3.7","N","N","2.1","2.0","1.7","1.7","1.1","2.8","N","N","3.1","2.9","1.6","0.9","0.6","1.1","0.5","0.3","N","N","42811","3955","51050","4185","29128","3629","6285","60910","4883","61367","3906","55188","N","N","6276","39297","45.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.3","(X)",
"7950000US4804501","PUMA 04501, Texas","37985","2523","22014","2324","2813","47408","2455","69422","3.6","1.5","1.6","4.7","3.7","9.4","1.1","1.1","2.7","1.1","0.8","0.7","5.5","2.5","0.6","0.4","20.2","5.4","2.1","4.9","1.9","5.8","2.2","10.0","10.4","3.6","1.9","5.0","2.1","7.6","1.6","7.3","14.6","4.3","2.3","8.4","2.2","11.5","2.1","12.3","17.7","2.4","4.2","16.8","2.7","16.2","2.5","16.5","14.4","2.4","13.2","4.5","3.2","15.7","2.8","13.8","13.1","2.0","16.1","2.8","19.3","3.5","6.6","3.0","1.5","10.0","2.0","7.3","11.9","2.4","1.0","0.9","14.2","2.0","1.4","10.4","1.5","2.3","2.6","17.1","66341","3887","81290","3795","38981","6744","6741","97726","6925","113144","5206","94565","N","N","6042","51073","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)",
"7950000US4804502","PUMA 04502, Texas","48097","2981","19045","2263","2936","63546","2587","82591","4.9","1.7","1.5","6.9","4.9","15.6","1.4","3.0","6.2","1.6","4.4","1.6","12.1","3.8","1.4","2.7","17.6","4.4","1.5","5.2","1.5","6.4","1.6","8.8","14.3","4.4","2.1","7.9","2.1","9.5","1.9","10.7","8.4","3.2","3.0","13.7","2.8","13.9","2.4","12.7","20.8","2.3","4.7","17.1","2.9","22.7","2.8","22.7","14.5","1.8","7.0","3.2","3.0","18.3","2.4","16.3","13.9","2.3","14.7","2.4","17.5","2.8","7.3","3.1","1.1","5.2","1.4","4.1","6.7","1.9","0.4","0.6","1.9","0.7","0.6","1.5","0.1","0.0","0.9","2.3","55837","2779","62487","3513","30267","4789","4210","70358","3179","70599","2721","64371","N","N","4078","38953","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.6","(X)",
"7950000US4804503","PUMA 04503, Texas","N","N","13978","2040","2315","45562","2609","59540","2.1","1.0","1.0","3.5","3.5","9.6","N","N","5.3","1.8","2.9","1.6","13.4","4.7","N","N","17.4","6.0","N","N","2.2","7.8","2.2","10.0","14.4","5.0","N","N","2.1","8.8","1.9","9.6","12.7","4.8","N","N","2.7","10.9","2.2","11.6","17.4","2.5","4.8","11.9","N","N","3.1","18.7","13.3","2.2","7.5","3.6","N","N","2.8","15.1","15.5","2.6","18.6","3.3","N","N","4.0","2.1","1.9","5.6","1.8","5.5","N","N","5.4","4.3","9.5","2.4","1.8","8.2","2.2","3.6","N","N","65260","4401","73416","6384","31633","5388","5258","80992","7124","94163","5846","85244","N","N","8849","53091","39.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.3","(X)",
"7950000US4804601","PUMA 04601, Texas","12821","1734","12426","1642","1964","23629","2099","36055","13.4","3.7","3.4","16.3","7.0","25.0","3.1","4.0","7.9","2.4","5.9","2.7","12.7","4.6","2.7","4.3","13.0","4.5","5.8","15.0","4.2","15.5","3.2","15.7","10.5","5.1","6.3","14.9","4.5","15.0","3.4","13.4","10.9","5.0","5.7","16.9","4.5","17.3","3.1","14.3","12.8","2.8","4.1","8.1","5.0","17.6","3.7","15.6","10.6","3.0","8.6","4.1","5.8","15.2","3.5","9.6","5.7","2.0","4.7","2.3","7.1","3.6","7.2","4.0","1.2","0.4","0.5","1.4","0.8","0.9","3.2","3.3","2.6","1.3","0.9","2.0","1.0","0.8","2.4","4.2","32367","2828","35098","2996","24296","6613","7600","45003","6701","51520","4558","48902","N","N","6506","41077","42.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)",
"7950000US4804602","PUMA 04602, Texas","17334","1953","11698","1742","2284","31095","2478","42793","9.7","3.2","2.8","14.2","7.3","28.3","1.7","1.8","10.9","2.9","10.5","3.5","13.3","5.1","2.6","5.9","16.4","5.4","5.6","24.5","4.1","22.4","3.4","20.4","14.8","5.1","5.0","15.8","4.1","16.7","3.4","16.3","12.2","4.9","4.9","16.2","3.7","14.3","2.9","13.6","13.4","2.9","5.1","10.2","5.0","18.0","3.4","14.0","6.2","1.9","1.5","1.8","3.5","9.2","2.3","6.9","3.6","1.6","4.2","2.1","6.3","3.3","1.7","2.0","0.8","1.3","1.1","1.2","2.2","1.9","1.1","1.0","0.0","0.6","0.2","0.1","0.7","0.4","1.1","0.0","27714","2041","29084","2462","20433","6238","7488","38338","3048","38768","2802","37251","N","N","6097","29911","43.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.0","(X)",
