"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"795P200US4802005","Denton County (Central)--Denton (Central) & Corinth Cities PUMA; Texas","49667","2675","6.6","1.9","3.3","1.3","7.8","2.2","6.8","2.0","16.0","3.5","15.3","2.8","12.5","2.4","16.9","3.3","7.2","2.0","7.8","1.8","64276","5139","87611","6182","36.8","(X)","(X)","(X)","(X)","(X)","27710","2265","2.9","2.2","1.2","1.1","2.3","1.5","4.8","2.3","9.9","3.8","19.3","4.1","15.5","3.1","21.9","4.6","10.9","3.2","11.2","3.0","92263","10159","112788","10843","(X)","(X)","33.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","110028","13930","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21957","2245","13.0","3.9","6.1","2.5","14.5","4.3","7.9","3.0","23.8","5.5","12.1","3.6","8.5","3.2","10.1","4.1","1.6","1.2","2.3","1.2","41689","3466","51775","5145","(X)","(X)","(X)","(X)","38.9","(X)",
"795P200US4802006","Denton County (North & West)--Denton City (Outer) PUMA; Texas","76770","3665","2.1","1.1","1.8","1.2","2.0","1.0","5.1","2.1","5.6","1.8","16.0","3.1","14.2","2.5","23.3","2.7","14.1","2.3","15.7","2.8","105294","5867","138467","14562","34.0","(X)","(X)","(X)","(X)","(X)","62077","3639","1.6","1.3","1.4","1.2","1.0","0.7","5.0","2.4","3.6","1.6","14.5","3.4","14.8","2.8","25.2","3.3","15.6","3.0","17.3","3.0","115109","5889","145628","14079","(X)","(X)","34.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","126487","8434","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14693","2183","4.5","2.7","3.9","3.1","6.4","3.8","7.1","3.8","15.3","6.2","26.4","7.9","11.9","5.3","11.1","5.7","4.9","3.8","8.6","5.5","66296","6510","100212","43895","(X)","(X)","(X)","(X)","31.3","(X)",
"795P200US4802101","Ellis County PUMA; Texas","73227","1270","3.4","1.6","1.5","0.8","4.5","1.9","6.2","1.9","7.6","1.8","18.4","2.7","14.6","3.0","20.5","2.4","14.2","2.8","9.2","1.6","89856","8315","104981","5169","38.3","(X)","(X)","(X)","(X)","(X)","58274","2109","2.9","1.9","0.5","0.5","3.1","1.7","5.3","2.2","7.3","2.0","17.5","3.4","15.1","3.3","23.0","3.0","14.6","3.1","10.9","2.0","97888","5163","112384","5824","(X)","(X)","39.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","107366","6449","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14953","1981","5.4","2.6","6.4","3.9","11.2","5.2","9.9","4.9","9.6","3.6","23.1","7.8","12.4","5.3","13.8","4.8","7.2","4.5","1.1","1.3","56519","8106","66905","7687","(X)","(X)","(X)","(X)","29.0","(X)",
"795P200US4802102","Johnson County PUMA; Texas","66686","1373","3.6","1.3","3.9","1.9","5.5","1.6","7.4","1.8","11.5","2.4","16.9","2.9","15.2","3.3","20.1","3.3","8.3","2.0","7.6","1.8","76320","5201","90887","4872","35.0","(X)","(X)","(X)","(X)","(X)","50019","2235","3.4","1.5","0.3","0.4","3.0","1.3","6.7","2.0","9.0","2.2","16.6","3.0","17.2","3.7","24.3","3.8","10.1","2.5","9.2","2.1","89100","4080","103208","5232","(X)","(X)","37.4","(X)","(X)","(X)","38888","2573","2.9","1.5","0.2","0.3","1.7","1.1","5.2","2.3","6.4","2.3","15.9","3.6","17.0","4.2","27.9","4.4","11.3","3.1","11.5","2.6","100887","6270","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16667","1960","5.5","3.0","15.3","7.7","14.2","4.8","9.4","3.5","18.2","7.4","19.5","5.9","8.7","4.8","6.6","3.8","1.7","2.0","0.9","1.2","36321","1839","47489","7180","(X)","(X)","(X)","(X)","25.7","(X)",
"795P200US4802200","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA; Texas","56890","1426","6.1","1.6","2.3","1.0","6.1","1.6","9.8","1.9","13.3","2.4","17.7","2.4","15.6","2.7","15.2","2.0","6.2","1.7","7.8","1.6","65227","3171","90031","5337","37.2","(X)","(X)","(X)","(X)","(X)","40700","1898","3.2","1.5","1.0","0.7","4.2","1.7","7.1","1.9","11.7","2.9","17.5","2.9","18.7","3.4","20.1","2.8","6.5","2.1","10.0","2.4","82718","4734","105291","7834","(X)","(X)","38.1","(X)","(X)","(X)","32003","1798","2.4","1.4","0.6","0.6","3.0","1.6","5.6","1.9","9.5","2.8","17.9","3.4","20.6","4.2","20.7","3.3","7.5","2.6","12.2","2.9","89672","6120","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16190","1535","14.1","4.4","5.9","3.2","10.7","3.5","17.4","4.4","20.2","6.0","17.4","4.7","5.7","2.6","4.5","2.3","2.3","1.5","1.7","1.1","35844","2832","46848","5198","(X)","(X)","(X)","(X)","33.5","(X)",
"795P200US4802301","Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA; Texas","39574","2573","2.2","1.3","1.9","1.6","5.0","1.8","5.0","2.1","10.5","2.9","17.7","4.1","11.9","3.3","20.2","4.2","10.0","3.1","15.5","3.5","89834","9445","115631","9586","41.7","(X)","(X)","(X)","(X)","(X)","30685","2208","3.0","1.6","1.8","1.8","2.3","1.3","2.1","1.6","10.7","3.3","16.4","5.0","12.3","3.4","24.2","5.1","10.9","3.4","16.3","3.9","102810","12300","123949","11243","(X)","(X)","45.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","108682","11734","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8889","1890","2.2","2.3","3.4","4.2","13.0","5.8","14.6","7.3","8.5","6.1","26.3","11.8","8.7","5.8","8.1","6.4","5.8","4.7","9.5","7.1","56904","6620","79278","16455","(X)","(X)","(X)","(X)","28.3","(X)",
"795P200US4802302","Dallas County (Northeast)--Garland City (South) PUMA; Texas","35190","2918","5.0","3.1","3.2","1.7","7.6","3.4","13.4","4.1","10.3","3.2","21.3","4.6","15.6","3.8","15.1","3.6","4.2","1.8","4.3","1.7","61138","4828","76687","8000","40.9","(X)","(X)","(X)","(X)","(X)","26810","2900","6.4","3.8","1.1","1.1","5.3","2.8","12.0","4.5","10.1","3.7","22.7","5.5","18.0","4.3","14.5","4.5","4.4","2.0","5.4","2.2","63557","8344","81857","9763","(X)","(X)","42.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76992","5802","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8380","1742","3.5","2.8","10.1","6.0","19.0","10.2","19.7","8.7","11.6","5.7","16.1","5.4","4.9","3.6","12.3","8.2","2.1","3.3","0.6","1.0","32325","12934","50536","10628","(X)","(X)","(X)","(X)","34.2","(X)",
"795P200US4802303","Dallas County (East)--Mesquite City (Central & Southeast) PUMA; Texas","43339","3321","2.3","1.1","2.9","1.6","5.2","2.4","4.6","1.8","11.9","3.2","19.1","3.5","18.7","4.5","21.7","3.8","7.2","2.8","6.4","2.4","79334","6050","92287","6564","39.6","(X)","(X)","(X)","(X)","(X)","33253","2496","1.8","1.5","1.0","0.7","4.7","2.8","4.7","2.9","8.7","2.6","19.5","4.0","18.9","5.3","24.1","5.0","8.7","3.5","8.0","3.1","86684","4741","101303","7552","(X)","(X)","41.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","102998","6133","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10086","2435","6.1","3.9","10.4","6.1","8.0","4.7","8.0","5.5","23.6","10.9","16.8","7.9","12.3","5.5","11.9","5.5","2.5","3.7","0.4","0.7","46838","6573","55685","7331","(X)","(X)","(X)","(X)","32.0","(X)",
"795P200US4802304","Dallas County (Southeast)--Dallas City (Southeast) PUMA; Texas","39603","3516","9.9","3.2","6.9","3.2","6.7","2.3","9.5","3.3","13.8","3.6","22.7","4.8","13.7","4.2","9.6","3.1","4.3","2.0","2.7","1.5","53761","4961","64869","5635","51.1","(X)","(X)","(X)","(X)","(X)","31131","3086","7.6","3.3","6.8","3.6","5.1","2.7","11.5","3.8","13.4","3.8","21.8","5.7","15.4","5.0","10.8","3.4","4.6","2.5","3.2","1.9","56296","6646","68932","6732","(X)","(X)","53.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69854","8569","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8472","1930","19.1","9.2","8.6","5.7","14.0","7.3","7.5","4.5","13.1","6.6","24.7","10.1","5.3","4.2","5.4","7.1","2.2","1.9","0.0","2.7","35821","11493","42622","8123","(X)","(X)","(X)","(X)","41.6","(X)",
"795P200US4802305","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA; Texas","44344","3190","5.5","2.1","3.0","2.2","6.7","3.2","9.2","3.0","18.2","4.7","21.2","4.1","13.8","4.4","13.9","3.7","5.9","2.4","2.7","2.2","55676","4396","72007","6507","63.1","(X)","(X)","(X)","(X)","(X)","30703","3140","6.3","4.0","0.8","0.8","3.9","2.5","10.5","4.1","15.0","4.9","22.4","5.4","15.0","4.8","16.1","4.5","7.8","3.4","2.3","1.8","62192","14148","77752","7673","(X)","(X)","67.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81402","4936","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13641","2423","12.9","5.9","3.5","2.6","10.7","6.4","6.3","3.4","23.3","8.9","20.3","8.7","12.7","7.9","4.8","4.4","2.0","2.6","3.4","5.6","42221","5939","55179","13454","(X)","(X)","(X)","(X)","46.9","(X)",
"795P200US4802306","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA; Texas","47995","3058","5.5","1.9","4.4","2.0","5.0","1.9","11.5","3.4","8.8","2.9","15.4","3.7","13.0","2.8","12.1","2.4","6.7","2.2","17.5","3.5","74073","6617","125017","12966","43.8","(X)","(X)","(X)","(X)","(X)","30353","2801","7.4","3.5","2.3","1.8","2.3","1.1","9.7","3.9","6.6","3.1","16.2","4.6","12.1","3.4","13.4","3.3","7.7","3.1","22.1","4.4","86307","8574","146389","16444","(X)","(X)","45.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","129758","26374","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17642","2029","7.1","2.8","7.1","4.4","7.6","3.4","13.7","4.9","13.5","5.7","14.0","5.9","14.1","5.7","8.4","2.7","4.8","2.7","9.6","4.7","50821","9541","85828","18851","(X)","(X)","(X)","(X)","38.3","(X)",
"795P200US4802307","Dallas City (Northeast)--East of US-75 PUMA; Texas","55791","3959","5.9","1.9","6.1","2.1","7.2","2.2","12.3","3.2","13.9","2.9","16.8","3.2","10.5","2.9","11.5","2.7","5.6","1.5","10.2","2.3","55567","5021","91096","7387","32.0","(X)","(X)","(X)","(X)","(X)","29646","3305","3.7","2.5","1.4","1.4","5.1","3.0","11.7","4.3","13.0","4.3","15.6","4.6","11.5","3.9","12.6","3.4","9.4","2.8","15.9","3.6","74279","10897","120526","12863","(X)","(X)","34.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","99779","20337","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26145","3119","9.1","3.4","11.3","4.4","11.0","3.7","12.8","4.7","14.1","4.1","18.2","5.2","9.3","4.1","9.8","3.8","1.1","1.0","3.2","2.3","38478","5078","54542","6276","(X)","(X)","(X)","(X)","29.5","(X)",
"795P200US4802308","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA; Texas","42038","2952","3.0","1.4","1.0","0.7","5.0","2.1","6.7","2.6","10.6","2.9","19.0","4.3","13.6","4.0","22.7","5.0","8.7","2.8","10.0","2.2","80592","5374","106119","8378","35.2","(X)","(X)","(X)","(X)","(X)","31524","2685","2.1","1.6","1.5","1.5","4.4","2.4","6.2","3.0","11.2","3.9","16.4","4.0","12.5","3.9","24.8","5.3","9.5","3.5","11.6","2.6","88734","14176","112344","10218","(X)","(X)","38.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","103435","15974","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10514","2408","5.9","3.2","1.9","1.9","4.7","2.8","7.8","5.0","9.4","3.9","28.0","11.6","15.3","10.0","17.6","10.2","4.3","4.0","5.1","3.6","66004","13400","84681","12773","(X)","(X)","(X)","(X)","24.3","(X)",
"795P200US4802309","Dallas (Far North) & Richardson (Southwest) Cities PUMA; Texas","43622","2899","8.4","3.1","2.2","1.1","5.7","2.2","3.9","1.8","10.0","3.2","19.2","3.9","10.3","2.8","14.0","2.7","9.9","2.1","16.4","2.5","76798","7967","123941","11260","29.2","(X)","(X)","(X)","(X)","(X)","23725","1907","2.7","2.4","1.2","1.3","3.5","2.8","2.9","2.4","5.6","3.1","15.2","4.9","13.3","4.5","15.0","3.5","14.7","3.7","25.7","4.1","117667","19124","170940","18107","(X)","(X)","33.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","137898","19907","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19897","2610","15.2","5.6","4.1","2.3","8.4","3.6","6.1","3.0","15.2","6.2","23.6","6.7","5.9","2.5","12.4","4.2","3.9","1.9","5.1","2.3","50613","6013","66091","7229","(X)","(X)","(X)","(X)","23.8","(X)",
"795P200US4802310","Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635 PUMA; Texas","57127","3944","6.4","2.7","3.0","1.9","3.5","1.1","6.1","2.8","13.4","4.0","18.3","3.9","16.6","4.5","15.8","3.7","8.0","2.5","8.9","2.4","73902","14231","101018","10949","36.0","(X)","(X)","(X)","(X)","(X)","25251","2608","2.2","1.6","3.2","3.5","1.8","1.3","3.9","2.5","14.2","6.5","19.4","5.2","13.2","4.8","18.4","5.4","11.6","4.1","12.0","3.6","88453","17907","114584","11549","(X)","(X)","43.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101857","17579","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31876","3618","9.8","4.6","2.8","1.9","5.0","1.7","8.9","4.8","12.7","4.5","17.7","4.7","20.1","6.5","11.6","4.2","5.1","2.8","6.2","2.9","61756","6428","88450","15594","(X)","(X)","(X)","(X)","29.2","(X)",
"795P200US4802311","Dallas City (North)--South of I-635 & West of US-75 PUMA; Texas","44608","3021","3.9","1.7","2.6","1.2","6.0","2.2","8.2","3.5","9.6","3.0","12.8","2.8","12.2","3.3","14.6","2.7","5.9","1.4","24.2","2.6","86477","8067","179618","18873","39.9","(X)","(X)","(X)","(X)","(X)","26804","2699","1.1","0.7","1.4","1.3","2.7","2.1","5.2","2.8","8.0","2.6","12.6","4.1","11.8","4.0","15.3","3.5","8.1","2.2","33.7","4.1","120611","15717","235752","28603","(X)","(X)","42.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","161866","21943","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17804","2645","8.2","3.8","4.4","2.7","11.9","4.6","12.9","7.5","12.7","5.7","12.8","4.6","12.4","5.4","12.4","4.9","2.5","1.8","9.7","3.8","49957","7672","91667","18997","(X)","(X)","(X)","(X)","35.5","(X)",
"795P200US4802312","Dallas (West Central), University Park Cities & Highland Park Town PUMA; Texas","50784","3524","3.9","1.5","2.6","1.2","4.9","1.8","4.3","1.6","9.6","2.5","16.2","3.1","10.7","3.0","15.9","3.2","7.0","1.7","25.0","3.2","92664","10115","185610","14721","31.0","(X)","(X)","(X)","(X)","(X)","21092","1662","2.3","2.0","0.0","1.1","2.0","1.5","2.9","2.2","6.7","2.9","12.2","3.8","8.0","3.3","13.3","4.2","8.7","3.2","43.9","5.3","169326","33924","301243","31463","(X)","(X)","39.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","190865","27578","N","N","(X)","(X)","(X)","(X)","(X)","(X)","29692","2975","5.0","2.2","4.4","2.0","7.4","3.0","5.5","2.5","11.7","3.7","18.8","4.6","12.1","4.5","18.2","4.8","5.3","2.2","11.5","3.9","71962","6218","102813","11871","(X)","(X)","(X)","(X)","24.3","(X)",
"795P200US4802313","Dallas City (Downtown)--North of I-30 PUMA; Texas","80804","3804","6.7","2.4","2.6","1.1","3.5","1.8","5.8","1.7","5.9","1.6","14.8","2.8","15.5","2.7","17.2","2.8","9.2","2.0","18.7","2.8","89729","4475","135166","10913","24.6","(X)","(X)","(X)","(X)","(X)","23015","2466","7.8","4.9","0.1","0.2","0.5","0.7","3.8","2.2","6.7","3.9","7.5","3.1","10.1","4.3","18.4","5.5","15.5","4.2","29.7","5.9","129007","18702","189332","29128","(X)","(X)","33.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","177738","14789","N","N","(X)","(X)","(X)","(X)","(X)","(X)","57789","3442","7.6","2.8","3.6","1.5","4.9","2.5","6.1","2.0","5.8","1.9","16.9","3.4","17.6","3.7","16.5","3.4","6.9","2.3","14.2","3.5","79888","7713","112527","11324","(X)","(X)","(X)","(X)","21.0","(X)",
